#LUME VERSION, 0.54
#2848 point's captured data set in LUME at: 1/11/2020 : 4:19:13 pm
frame,x,y,z,int
13634,19706,6648.8,62.238,1196.4
13634,19066,7979.1,124,4050.5
13636,19078,7975,128.69,1690.9
13636,20185,4914.2,-12.25,3311.8
13657,19618,6517.8,104.91,4343.1
13663,18112,10271,-104.34,572.39
13664,18094,10246,-122.22,1897.5
13665,18062,10238,-97.457,1443.2
13667,19466,6972.7,140.68,609.97
13685,20212,4704.3,-6.5348,646.99
13689,19594,6577.5,136.27,1120.3
13694,19861,5737.6,63.131,4490.9
13726,18144,9822.9,25.711,1636.3
13727,18133,9843.8,16.83,9210
13731,18135,9837.2,3.304,2057.8
13738,20556,3895.5,-188.31,1943.5
13740,20555,3902.8,-192.45,3275.2
13743,20541,3901.8,-209.54,2460.3
13744,20592,3904.6,-181.02,2216.3
13747,20540,3889.3,-199.09,750.59
13756,19504,6717.6,36.061,577.36
13758,18738,8603.8,54.19,1009.3
13759,18757,8607.7,83.163,3497.7
13761,18778,8586.6,93.012,2278.8
13762,18826,8524.3,59.976,2202.2
13763,18845,8502.9,85.649,3541.7
13764,18103,9895,48.157,20535
13773,17935,10067,-133.77,1641.1
13773,18609,8927.1,86.497,340.72
13774,18644,8923.9,122.78,594.04
13775,18588,8906.7,118.66,474.29
13775,19178,7559.3,89.706,521.03
13776,18613,8904.3,20.455,1258.7
13776,19198,7526.9,99.594,7788.4
13779,18626,8988.7,34.747,373.81
13780,18613,8891.9,60.457,455.57
13787,18556,9122.6,58.72,1458.2
13791,19806,6033.8,72.043,2341.3
13803,19079,7953.5,111.25,1800.2
13807,18626,8882.9,23.055,740.42
13809,18608,8947.6,69.115,617.72
13818,19377,7096.1,110.35,3534.6
13819,20070,5172.3,-13.791,2431
13821,19302,7336.5,57.401,813.66
13821,20090,5160.2,52.718,972.32
13821,20323,4514.1,-111.01,4727.3
13822,19304,7360.5,73.686,1148.2
13825,20313,4506.1,-110.81,1111.5
13826,20355,4512.4,-57.853,1065.8
13827,20332,4514.7,-113.6,2556.7
13834,18023,10239,-161.47,1499.1
13844,18446,9314.6,48.319,2868.9
13846,18621,8838.6,36.728,1444.4
13851,19728,6209.7,112.95,350.17
13859,20139,5324.1,-56.305,677.08
13860,20114,5324.7,15.873,1597.7
13861,20133,5285.9,28.054,404.23
13873,20070,5337.6,-15.893,591.85
13874,20046,5362.7,11.451,6495
13878,19345,7083.4,-0.14814,492.15
13887,18177,9818.5,33.332,1990.1
13889,20124,5317.1,-36.886,2883.8
13893,20109,5321.5,-18.498,4345.8
13894,19546,6754.3,98.938,3679.7
13899,18281,9701.1,-0.9284,596.49
13904,19904,5672.5,-10.837,395.9
13905,19875,5633.6,43.207,1558.6
13907,18006,10025,-98.849,2056.7
13907,19887,5646.6,70.335,5970.8
13909,19874,5613.8,24.374,759.94
13911,20549,3921,-75.078,465.42
13920,19297,7289,184.56,1393.6
13923,20712,3491.2,-273.52,1200.3
13934,19741,6134.5,148.07,1557.4
13935,19286,7315.2,92.286,8071.3
13943,19295,7307.2,73.929,1909.5
13949,19070,7655.2,56.607,2017.3
13950,19122,7670.6,66.596,3558.3
13951,19172,7659.9,103.85,1216.7
13965,18853,8443.3,61.163,1149.2
14003,20016,5403.3,-47.309,1424.4
14008,19534,6620.5,114.38,11007
14019,19990,5435.4,35.807,4348.4
14023,19022,7638.6,66.984,403.69
14036,20619,3801.6,-145.04,747.04
14037,18973,8071.1,89.617,548.42
14038,18948,8043.7,51.162,499.87
14038,20054,5320.9,42.559,1128.5
14042,19171,7637.3,97.162,8885.7
14042,20113,5282.3,1.0544,4836.2
14044,20101,5273.5,-7.6656,1876.8
14046,20120,5285.6,20.829,1110
14049,18613,8860.7,88.857,2455.3
14049,19318,7332.7,113.98,5654.2
14052,19318,7326.5,134.17,6306.1
14057,20237,4745.7,-60.685,477.7
14058,20213,4737.6,-76.782,1838.3
14063,17983,10143,-217.77,2672.4
14063,17989,10148,-150.7,2240.4
14073,19092,7878.4,65.931,333.13
14078,17909,10336,-31.637,2959.5
14080,17884,10315,-25.542,1170.1
14099,19991,5537.2,67.311,4085.4
14100,19405,7091.7,34.244,359.36
14112,18295,9526.8,44.469,15736
14116,18295,9532.2,44.368,2418.4
14125,18118,9849.4,7.5954,919.7
14126,18136,9875.8,-10.866,5191.7
14142,19273,7261,154.67,3284.8
14145,19798,6027.6,114.45,1536
14145,19459,6988,97.566,4929.3
14146,19785,6039.1,112.84,3625.9
14153,18596,8878.5,130.12,1120.2
14154,18622,8841.3,29.55,437.47
14155,19915,5116.9,48.569,374.62
14172,20416,4065,-112.58,947.06
14181,19161,7203.3,169.13,647.48
14182,18244,9732.2,46.427,8111.4
14183,18235,9753.5,50.268,2727.5
14185,20064,5151.2,18.567,3446.5
14186,18236,9740.1,15.659,12086
14188,20077,5187.2,1.6643,2335.9
14190,18238,9724.6,12.582,6324.4
14190,20076,5165.6,23.187,2735.7
14192,18254,9735.2,33.208,2757.5
14192,20052,5165.1,-67.446,1244.9
14193,18548,9076,83.171,4672.3
14195,18532,9101.4,14.932,547.21
14204,19190,7409.3,118.92,9582.4
14208,19187,7415.9,113.33,2144.4
14226,19291,7274.9,32.94,1577.5
14227,19316,7276.9,22.284,3119.9
14228,20632,3709.1,-133.91,2033
14229,20602,3730.3,-194.25,1270
14286,17885,10730,-214.11,1094.5
14287,17852,10706,-145.82,3387.6
14287,20199,4832.8,-74.938,6719
14291,20188,4833.8,-49.912,5222.9
14294,20231,4843.8,-5.0963,720.95
14298,19376,7107.2,105.17,8717.5
14302,19380,7132,115.94,2324.4
14315,18678,8725,65.687,2344.3
14328,19989,5534.5,42.488,3018
14344,18437,9281.9,5.1538,874.68
14352,20003,5414.4,12.504,6258.6
14365,18383,9462,48.356,18532
14369,18383,9456,28.245,10399
14371,18391,9485,39.227,684.81
14389,19907,5632.2,63.408,9841.4
14392,17954,10248,-75.347,2686.2
14393,19906,5608.8,40.853,664.39
14398,18315,9558.6,30.51,3542.1
14399,18287,9580.3,90.178,1938.6
14411,20244,4810.1,-21.087,811.97
14412,20247,4841.7,-57.185,1061.6
14416,19979,5434.1,-27.768,470.64
14417,19998,5429,24.72,713.1
14438,19250,7425.5,75.962,7412.2
14440,20561,3924.7,-134.48,789.03
14441,20534,3939.8,-88.802,1209.3
14442,20518,3950.3,-159.31,1089.6
14443,20494,3941,-135.39,475.76
14445,18222,9666.3,63.189,421.83
14446,18237,9637.3,59.801,3986.8
14459,18527,9098,91.423,954.06
14460,18081,10093,-83.148,3150.5
14460,18540,9087.2,98.055,11998
14461,18029,10083,-5.8055,3273.3
14462,18041,10062,42.829,182.31
14464,18536,9098.6,108.66,12177
14472,18547,9093.2,104.93,19276
14476,18526,9127.7,99.923,17222
14478,18542,9095.6,105.05,3194.7
14479,18541,9062.8,145.53,4208.3
14480,18574,8994.6,148.45,3717.3
14481,18572,8958.4,121.33,2546.3
14482,18554,8964.9,86.611,1013.9
14511,20217,4851.6,26.254,1069.4
14519,18074,10236,-175.2,923.09
14519,19459,7044.3,135.21,937.24
14522,18072,10223,-185.25,2538.1
14523,18089,10231,-200.35,1629
14543,18153,9777.6,49.292,2801.1
14551,19915,6054.7,127.63,421.5
14582,20401,4077.9,-220.62,811.29
14585,19298,7230.4,90.067,7284.6
14588,19314,7243.3,53.146,532.1
14594,20629,3744.4,-231.24,1302.5
14619,20530,3857.8,-130.32,1108.2
14620,20503,3869.8,-173.3,1622.5
14623,20476,3858,-242.08,917.06
14624,20499,3853.5,-207.86,874.35
14630,19964,4958.3,-91.797,431.53
14631,19981,4976.7,-131.45,440.86
14638,20456,4171.4,-220.34,1568.8
14640,19599,6441.9,105.74,1243.1
14642,19856,5935.5,83.606,1297.7
14643,19834,5927.7,145.15,720.94
14652,20480,4140,-244.12,1127
14653,20478,4103.3,-212.11,2641.3
14666,19935,5688.9,63.444,8456.8
14667,18974,8154.6,76.14,1060.7
14670,19943,5701.3,78.277,2684.4
14685,18533,9422.7,-38.686,4131
14714,20665,3805.9,-267.24,730.62
14715,20638,3791.8,-270.74,1364.9
14731,19280,7320.4,113.21,5881.1
14733,19302,7327.7,112.93,388.94
14739,18088,10040,36.819,1824.2
14755,19281,7205.3,136.25,11001
14755,19285,7209.2,115.13,13406
14759,19281,7215.2,114.04,8827
14761,19271,7178.3,34.158,312.46
14765,19541,6725.8,72.336,3164.2
14767,19565,6719.5,80.999,1688.4
14775,18746,8660,56.369,4928.7
14784,17904,10349,-15.522,796.17
14787,18780,8568.4,103.15,2504.2
14788,18771,8544.3,145.74,2737.4
14795,18634,8817.2,96.305,539.41
14796,18623,8858,110.61,13143
14799,18643,8821.9,104.36,6901.4
14802,18636,8833.6,41.683,361.2
14803,18968,8155.8,67.516,1697
14804,18982,8132,74.833,2093.6
14840,19085,7845.9,94.259,4141.4
14843,19084,7837.2,94.308,4261.9
14845,20197,4835.6,-50.858,1818.6
14846,20179,4830.7,-29.582,1760.2
14854,19917,5512.4,13.011,911.5
14855,19953,5501.7,0.82254,3110.2
14856,18269,9714.2,68.877,2818.1
14858,20149,5098,-23.808,1751.3
14859,20143,5121.3,13.561,1106.1
14864,19124,7748.6,109.74,2876.6
14865,19148,7679.6,78.197,3968.6
14870,20217,4832.6,-33.236,3739.2
14873,20202,4820.5,-26.616,1233.3
14874,20210,4832.2,-37.53,3813.9
14877,20225,4830.3,-26.495,1453.9
14878,20208,4805.4,43.651,424
14889,19404,6983.8,-47.528,1243.1
14904,20207,4838.9,-74.114,934.71
14905,20189,4832.3,1.868,2373
14910,20254,4598.5,-52.148,1520.9
14915,20694,3592.2,-205.07,535.16
14916,20745,3603.6,-309.48,1270.4
14922,18446,9262.8,54.469,605.31
14923,18451,9242.5,32.321,9231.8
14927,18457,9238.5,50.492,1537.4
14932,17954,10280,-24.825,6967.7
14936,17943,10277,-32.622,6105.7
14936,20197,4802.5,-31.887,2696.2
14938,20195,4800.4,-58.588,9984.8
14940,17938,10289,-28.286,1108.3
14942,20186,4793.9,-41.293,2106.1
14948,19097,7926.8,166.76,2506.9
14964,19529,6864.8,75.53,1600.6
14971,20224,4805.6,-92.047,586.7
14982,19344,7137.1,155.77,2074.6
14987,19020,8043.7,57.018,1000.2
14988,19038,8074.6,68.445,1260.3
14998,18068,10222,-95.196,1723.5
15000,19192,7477,100.71,2635.4
15006,19981,5575.3,83.889,1303.6
15007,19959,5591.4,64.348,2629.2
15011,19570,6833.3,79.682,779.19
15012,19576,6868,79.922,2539.4
15013,19590,6857.1,89.895,1647.7
15015,19809,5993.2,78.646,350.45
15016,19781,6037.6,74.157,2429.9
15016,19784,6035.6,74.541,4551.2
15017,19296,7297,70.652,3254.2
15029,19488,6814,47.586,2436.3
15066,19184,7538.6,142.88,3532.5
15070,19436,7053.2,102.42,1526
15090,19415,7053.4,120.28,1700.9
15095,19289,7174.2,120.53,10969
15104,18305,9583.4,8.3397,626.07
15105,18073,9991,37.769,1894.8
15107,19610,6497.6,147.29,752.42
15108,19591,6462.4,116.87,1196.3
15110,19907,5641.4,37.297,1115.8
15118,19513,6805.3,127.72,8489.6
15122,19518,6818.6,137.64,4571.1
15124,19503,6796.9,149.1,1623.4
15126,19637,6467.7,96.419,695.16
15127,19607,6463.3,74.97,655.64
15138,20188,5129,-35.034,1072.4
15144,18305,9561.4,-11.635,949.69
15145,18336,9563.7,18.275,1508.3
15165,18181,9824.4,-5.1808,3586.6
15169,18133,9951.5,-14.09,2419.9
15170,18101,9949.9,9.1206,1247.5
15186,17988,10161,-163.32,3663.5
15187,19193,7623.5,71.225,1718.2
15187,20262,4765.6,-49.474,1021.1
15188,19189,7589.6,102.4,709.95
15188,20244,4775.7,-71.007,1111.4
15188,18008,10160,-179.22,8319.5
15191,17979,10161,-125.58,1072.5
15212,19486,6818.2,77.926,674.19
15228,18254,9541.7,17.57,495.8
15229,18302,9564.4,4.4684,1911.2
15230,18310,9543.1,22.452,726.01
15234,18040,10143,-57.32,2374.8
15236,18044,10124,17.424,1168
15237,18049,10104,-2.1197,2461.3
15240,18059,10101,8.887,742.43
15273,19905,4972.1,-105.51,1509.8
15276,19694,6662.4,89.705,4931
15278,18613,8968.2,149.72,577.86
15278,20107,5184.9,-313.61,671.3
15279,17990,10275,30.163,740.26
15279,18633,8945,23.186,485.25
15280,17979,10245,18.271,2434.3
15280,18623,8916,79.126,377.34
15283,18637,8904.7,49.239,537.99
15284,18627,8941.6,95.6,861.68
15285,18616,8909.4,6.0014,521.67
15288,18607,8916.5,0.1138,503.13
15289,18615,8955.3,38.171,471.08
15321,19985,5462.8,-44.706,713.91
15322,19341,6750.6,49.824,6319.2
15325,19418,7039.4,97.084,1045.7
15326,19409,7057.3,92.102,1087.4
15329,19433,7060.2,78.015,459.74
15330,19457,7032.2,21.281,239.54
15330,19757,6054.3,111.35,4919.3
15333,19763,6082.1,145.95,1868.1
15365,20092,4483.6,-148.31,363.45
15366,20074,4479,-72.964,2084.7
15367,20309,4900.3,-42.509,1282.6
15367,20311,4900.4,-69.688,1423.1
15387,18250,9614.5,38.671,2458.5
15405,17922,10105,-120.56,1234.6
15406,17946,10106,-93.107,2076.7
15407,17904,10131,-94.083,406.03
15408,18196,9815.6,48.275,2054.9
15414,19791,6019,95.297,7366.9
15417,19022,8048,58.346,2620.6
15421,19813,6011.9,4.1581,428.06
15423,19453,6952.8,106.88,6176.1
15430,18410,9462.2,-14.659,532.97
15433,20268,4583.4,-83.06,559.87
15448,19359,7065.6,77.807,2163.2
15449,19344,7095.5,100.48,8296.3
15451,19353,7058.5,81.523,9826
15454,18449,9319.8,66.113,4153.4
15455,19349,7072.4,107.98,4303.4
15456,18478,9319.8,20.138,391.81
15458,18115,9965.6,17.313,1517.6
15460,19207,7469.4,94.783,2421.4
15468,18093,10297,-114.08,1967.5
15476,19304,7226.3,106.99,2344.5
15476,19304,7226.3,112.41,2386.3
15497,20634,3767.3,-250.21,1804.2
15499,20625,3746.8,-170.17,782.31
15504,20560,3812.9,-163.36,2730.4
15505,20597,3797.3,-114.48,678.9
15505,18808,8528.7,87.679,3138.2
15508,20578,3825.3,-124.63,1080.9
15510,18115,10265,-152.85,2461.6
15511,18099,10189,19.398,7652.5
15514,18078,10075,7.4526,4471.5
15518,18099,10070,8.6217,981.36
15536,20395,4318.7,-154.24,5090.1
15540,20393,4314.6,-194.05,2309.5
15545,18027,10163,-235.39,2001.6
15561,20601,3808.3,-208.43,2391.4
15562,18954,8236.8,97.699,587.55
15563,20645,3793,-232.95,546.52
15568,18948,8274.8,135.78,2134.1
15568,18948,8276.2,115.64,2032.2
15581,19480,6470,76.234,872.89
15597,19290,7198.5,90.995,5564.5
15611,20193,4910.3,-0.24416,3701
15616,19333,7229.9,58.338,6031.6
15626,19538,6732.2,89.909,4737.9
15659,20462,3803.5,-302.32,4819.9
15660,20148,4916.4,39.045,197.36
15662,20564,3861,-177.67,1218.8
15663,20535,3873.7,-95.335,1355.3
15664,19372,7064.9,124.55,9955
15665,20148,4899.7,7.728,219.04
15668,19374,7039.7,85.816,786.43
15670,20128,4918.4,-74.199,843.64
15673,20127,4911.1,-0.7923,621.26
15674,20160,4957.6,19.924,447.56
15676,20148,4924.1,-16.84,1052.9
15678,20202,4935.6,-36.221,339.71
15680,20158,4915.4,-20.785,3264.8
15682,20401,4295.4,-178.11,4428.9
15683,20165,4921.8,-36.921,4972.1
15684,20163,4874.7,-2.8942,1282.2
15686,18688,8786.8,44.888,568.58
15687,18698,8830.3,153.59,839.23
15687,20160,4938.9,-32.325,3173.2
15689,20166,4910.5,-45.798,5774.5
15692,20159,4909.6,-41.533,7262.5
15694,18384,9460,23.111,11123
15696,20164,4917.1,-61.398,4380.6
15697,20149,4908.7,-75.321,1773.9
15698,18385,9466.1,38.922,10546
15700,20160,4902.2,-46.24,5176.4
15702,20172,4912.2,-33.712,1759.4
15706,19515,6779.3,70.835,7502.9
15710,19512,6774.3,57.62,4274.1
15720,19269,7317.9,126.12,5491.1
15733,20658,3567.6,-200.87,721.3
15738,20167,5133,-8.1957,581.4
15739,19626,6750.8,129.3,10342
15739,20203,5141.2,-5.076,2599.8
15743,19727,6092.9,150.78,2329.4
15744,20667,3775.4,-148.71,966.51
15744,19740,6073.1,135.1,4796.4
15748,19729,6071.7,158.54,9232.4
15749,19759,6093,67.418,1041.2
15752,19738,6063.8,144.39,9364.3
15762,18395,9507.4,116.55,3058
15763,18376,9476.5,34.983,12294
15767,18385,9466.9,37.582,12940
15771,18383,9468.7,29.453,11333
15797,20117,5100.2,31.626,1613.3
15802,20450,3516.9,-281.58,1018
15807,18063,10085,5.0949,638.19
15820,18383,9459.7,60.539,3017.5
15825,19268,7188.5,103.55,6424.5
15828,19255,7225.8,167.35,578.32
15831,20236,4602.5,-80.213,2845.7
15832,20261,4595.5,-96.363,1811.8
15837,19901,5759.5,67.636,8487.7
15841,19904,5753.8,61.224,4143.5
15843,19898,5779.5,98.457,1984.5
15853,18172,9721.1,62.269,686.6
15854,18209,9732.8,70.169,6739.9
15858,19107,7809.6,142.61,857.71
15863,17948,9995.9,-134,521.56
15863,19336,6740.9,57.883,2671.3
15864,19341,6763.9,44.993,1186
15887,18629,8898.4,145.65,3997.7
15889,18620,8920.4,103.58,1400.5
15910,18029,10060,-28.677,4244.7
15911,18910,8315.4,63.695,1084.4
15912,18888,8333.3,99.591,1500.1
15922,18649,8772.1,49.472,4423.6
15924,18626,8775.4,99.31,2546.9
15956,18078,9969.3,-80.138,624.08
15961,20196,5154,-41.331,1528.2
15961,20196,5154,-37.176,1474.6
15962,19850,5597.7,65.157,1784.6
15962,19850,5597.9,52.965,1654.9
15963,19825,5602.2,42.649,1823.7
15964,19841,5618,60.536,4309.1
16002,19855,5816.1,174.39,1351.5
16003,19877,5805.2,82.842,2105.8
16007,18630,8894,119.6,6474.6
16009,18622,8899.7,123.92,8000.2
16013,18614,8901.8,111.13,2553.2
16014,18637,8908.9,93.884,1689.2
16015,18629,8878.6,96.982,2323.7
16017,17995,10183,24.856,8876.3
16020,19265,7219.9,132.41,3220.9
16021,18002,10176,-2.7365,1672.2
16022,17993,10198,17.658,2243.4
16025,20329,4388.1,-62.427,526.06
16029,18018,10163,33.47,3667
16029,20227,4761.7,-35.849,2922.7
16030,18020,10221,-14.006,2651.6
16031,18027,10115,46.334,3454.5
16032,18007,10039,12.255,474.04
16046,18535,9102.4,101.08,11236
16050,18535,9109.9,101.13,10904
16050,19927,5517.6,23.429,4492.6
16054,18541,9101,104.27,10776
16058,18534,9104.9,122.12,8499.3
16061,18545,9122,124.41,741.34
16069,18791,8533.7,46.274,3292.9
16070,18763,8552.7,11.274,1824.7
16073,18866,8453.2,64.213,2997.1
16092,20007,5266.1,-57.78,4554.7
16097,18042,10069,-44.572,1186.9
16100,19017,8295,93.585,1394.8
16118,18404,9302.2,92.559,1846.4
16118,18404,9300.5,102.16,1920.1
16132,18781,8448.1,20.681,1573.4
16134,19622,6424.6,122.39,4144.7
16137,19616,6433.7,159.9,1724.2
16145,20315,4566.4,-101.15,4125.1
16150,19621,6900,23.437,196.86
16151,19581,6863.2,89.395,3966.5
16152,20377,4266.9,-27.095,487.86
16153,20407,4300.1,-107.5,546.22
16155,20055,5401.7,-34.756,1925.1
16171,18049,10228,-158.59,4326.5
16173,18059,10243,-198.51,1131.2
16180,19401,7067.9,186.9,1687.8
16180,18430,9318.6,87.14,4681.3
16183,18445,9309.1,47.056,1910.8
16184,18419,9311.2,22.373,1177.3
16200,18624,8871.5,82.416,1507.9
16218,18772,8590.9,99.711,21874
16222,18769,8587.3,103,6756.8
16239,19034,8019.7,64.421,1520.7
16241,18694,8726.5,16.751,4329.4
16242,20361,4257.7,-115.24,1958.2
16245,18685,8720.1,60.324,911.11
16250,19914,5639.2,14.948,1881.4
16251,19916,5622.7,66.856,2731.7
16261,18441,9246.8,37.969,4273.4
16274,19381,7133.2,89.957,1843.3
16275,19393,7111.2,106.52,2774.7
16275,18620,8861.5,77.61,2984.9
16277,19322,7163.1,58.107,1997.6
16277,18596,8879.7,124.81,1178.5
16279,18621,8894.5,116.86,5554.6
16306,19349,7278.2,61.631,1714.3
16318,19373,7221,42.012,767.82
16319,19341,7225.6,148.48,1163.4
16336,20105,5326.4,-7.2062,1007.5
16340,18136,9869.6,-55.749,1334.4
16351,20212,4730.6,10.833,358.84
16352,20203,4713.3,-50.554,2188.3
16368,19392,7099.8,88.771,2651.7
16369,19408,7076.6,31.528,1413
16380,18456,9172.9,74.708,6311.7
16381,18439,9173.2,71.542,2632
16385,18555,9012.4,46.585,6717.3
16386,19378,7149.3,99.612,675.81
16398,19443,6962.2,73.591,1024.4
16403,19195,7600.6,81.238,1339.9
16414,18637,8875.9,95.241,1014.1
16415,18619,8909.9,129.26,1672.8
16423,18521,9095.4,80.5,2654.6
16424,18544,9100.4,115.02,1938.7
16430,20288,4485.9,-105.32,849.5
16431,20320,4489.1,-199.4,1578.5
16433,20340,4498.7,-136.46,2274.1
16443,18231,9779.7,31.69,4890.1
16444,20570,3867.1,-235.83,1328.1
16452,19552,6713,72.222,3591.2
16454,19913,5529,31.245,7785
16458,19919,5532.7,-11.915,807.95
16463,20350,4315.8,-147.44,4097.4
16466,20370,4315.4,-191.11,5080.8
16478,19253,7437.1,83.582,9708
16481,19212,7443.7,52.873,2224
16483,19104,7741,117.85,3948.4
16483,18228,9761.6,2.3742,6615.8
16483,19849,5923.5,48.366,2629.7
16484,19126,7781.4,102.4,746.32
16485,19823,5896,105.66,943.05
16486,18908,8317.2,62.763,697.4
16487,18886,8357.5,114.91,1009.2
16492,19317,7339.3,109.86,1546.7
16493,20055,5321.9,48.809,2559.1
16516,20119,5145,24.608,757.39
16519,18407,9435.4,57.313,2239.6
16520,18383,9458.3,97.096,1779
16522,19723,6096.6,97.133,463.49
16523,19712,6125.2,100.03,1327.2
16531,19658,6352,103.26,5121.7
16543,17970,10147,-129.14,680.44
16544,17993,10134,-205.39,960.17
16551,18636,8886.9,125.98,1025.4
16553,20331,4398.9,-111.61,3902.5
16555,20342,4404.8,-114.76,1762.3
16566,18043,10220,-124.14,8264.4
16567,18019,10221,-150.26,2221.6
16570,18844,8395.6,101.49,857.82
16570,18039,10215,-127.92,3832.7
16571,18866,8417.9,107.9,1159.7
16595,18761,8546.8,67.778,1131.4
16606,19256,7403.2,100.93,1361.6
16607,19254,7423.7,62.348,2604.8
16653,20239,4634.1,-59.243,2428.8
16665,20077,5403.3,-29.647,836.02
16666,20072,5376.9,-37.364,2562
16686,20090,5135.7,-52.94,1322.9
16686,20090,5128.1,-30.589,2378.3
16687,20102,5131.3,4.2973,3491
16691,20096,5132.2,9.6723,3796
16698,18274,9545.8,97.426,446.21
16702,18160,9860.2,2.182,1351.7
16703,18143,9871,-1.4772,2057.5
16705,20464,4069.9,-144.84,3315.5
16707,20489,4050.9,-217.13,1521
16711,19064,7871.9,102.3,1891.8
16712,19069,7903.9,96.399,3739.7
16714,19085,7869,172.53,600.43
16722,20045,5425.1,-4.228,1287.5
16723,20091,5404.6,-20.61,1293
16724,20073,5391.1,19.889,1090.9
16725,19106,7773.8,117.49,1113.4
16733,18263,9652.7,43.519,537.81
16736,17947,10045,-95.92,7642.1
16751,19955,5464,14.033,1622.8
16754,18076,10239,-138.95,934.1
16755,18024,10255,-168.66,424.27
16756,19214,7592.4,111.89,1566.4
16757,18188,9800.4,44.153,1169.7
16764,20677,3746.1,-234.59,1002.8
16771,18801,8455.4,73.96,7317.9
16775,18807,8452.6,65.661,8712.2
16779,18797,8458.8,120.33,1317.6
16783,19364,6980.8,112,626.55
16784,18482,9221.4,165.06,3521
16784,19397,6970.1,72.26,12408
16786,18441,9198.6,90.782,3406.7
16788,18253,9607.4,15.798,1589.6
16790,17891,10145,-51.745,202.31
16796,20228,4597.1,-133.52,779.81
16807,20101,5372.1,24.682,1255.4
16809,19769,6105.9,78.067,737.72
16812,18274,9602.8,17.563,6185.3
16818,18268,9675.3,46.861,355.25
16819,18246,9618.2,116.58,724.34
16820,19816,5925.4,86.808,367.65
16825,18034,10253,-134.95,2244.5
16826,18016,10220,-118.73,537.83
16826,19190,7394.2,109.47,3714.5
16829,18805,8497.3,70.05,359.95
16830,18847,8480.5,88.352,1545
16831,18891,8520.6,34.608,997.84
16831,20409,4187.3,-210.01,1257.6
16833,20254,4682.6,25.392,857.47
16844,18266,9608.6,-9.2261,1111.4
16846,19482,6466.2,96.494,6238.3
16854,19630,6446.6,190.06,630.39
16855,19649,6426.8,99.079,9055.3
16859,19638,6408.2,115.34,12690
16863,19644,6415.2,88.212,10603
16867,19646,6419.6,82.23,9199.5
16869,18852,8499.9,106.34,2744.6
16871,18845,8491.8,84.689,3423.2
16871,19646,6428.7,101.09,4531.2
16873,19646,6421.9,104.03,9377.5
16877,19643,6407.5,120.7,4657.1
16878,18028,10195,-124.94,1211.9
16879,19646,6419.7,91.993,9257.3
16883,19649,6417.9,107.76,2308
16884,19654,6428.7,81.918,7801
16887,19158,7397.9,93.767,1303.5
16888,19660,6425.8,67.235,2020.8
16889,19648,6415.5,80.62,8183.8
16893,19658,6421.6,65.589,2222.2
16904,19842,5628.8,-4.7238,871.04
16904,18847,8386.5,48.407,3284.7
16920,18626,8968.7,74.069,588.15
16921,18621,8938.7,109.48,8841.4
16925,18625,8939,76.783,2433
16939,18293,9638.5,50.858,620.55
16948,20625,3723.6,-163.47,847.11
16950,18309,9480.1,35.319,5194.7
16960,18095,10197,-102.06,1483.4
16961,18074,10205,-150.96,2216.1
16963,18725,8692.8,88.295,1848.3
16964,18723,8679.9,122.67,6937.4
16983,18281,9617.3,-24.206,2065
16984,19702,6189.4,38.814,857.05
16988,20320,4359.9,-167.15,4267.1
16993,17962,10099,-37.05,348.04
16997,20731,3545.7,-192.3,1035.8
16998,20747,3515.2,-293.58,1160.7
16999,19840,5915.8,63.525,2072.4
16999,20778,3536.9,-253.74,1100.1
17000,20722,3534.9,-256.42,2245.5
17002,20740,3533.3,-256.54,2075.1
17004,20734,3505.4,-226.31,2069.6
17006,20759,3515.7,-221.84,2033.2
17008,20721,3509.3,-297.64,824.53
17011,18268,9609.8,31.044,2149.8
17012,18249,9604.7,53.986,1633.9
17012,19037,8016.4,90.433,3063.7
17013,18440,9330.3,50.431,671.8
17014,19052,7980.6,132.55,616
17014,18429,9318.3,60.411,5483.3
17015,18406,9296.8,15.416,363.26
17017,20058,5330.7,-15.631,598.41
17018,18428,9323.7,56.425,3456.5
17026,19534,6878.2,70.477,1520.9
17027,19554,6902.7,31.951,1051.5
17031,20254,4692,-107.86,962.28
17034,20263,4707.5,-55.891,1359.4
17035,20235,4695.6,-81.762,2789.6
17044,19013,8036.8,50.866,663.42
17049,20731,3552.7,-111.92,448.1
17050,20704,3571.2,-160.6,849.78
17051,20703,3547.4,-137.9,948.23
17052,20665,3550.6,-194.97,1632.7
17058,20110,5342.4,-2.3076,1115.1
17076,19784,5997,65.079,2017
17078,19271,7297.5,114.31,5171.8
17080,19254,7320.6,141.65,474.73
17084,18268,9597.2,17.462,3519.7
17086,18266,9609.8,8.5531,1882.7
17087,18619,8829,11.211,905.12
17088,18674,8846.7,52.458,1202.3
17090,18682,8871.7,80.8,1330.2
17091,18684,8840.9,75.336,1379.1
17093,18690,8836.4,217.61,751.51
17097,19029,8051.2,101.24,995.02
17104,18275,9590.8,-1.2783,1361.5
17105,17953,10093,-113.03,2387.5
17105,17946,10092,-107.29,7337.1
17108,17919,10103,-107.18,2500.5
17109,17939,10110,-126.99,2564.6
17110,17943,10090,-107.1,10248
17114,17925,10103,-124.11,1676
17115,19463,6795.3,53.178,931.8
17124,20264,4704.7,-83.007,827.9
17188,20397,4208.3,-123.77,5836.3
17196,18840,8503.9,77.124,1602.7
