x,y,z
11033,14567,-243.57
8684.8,12539,31.792
8480.4,10506,-226.27
9212.7,13040,308.93
8638,12460,-304.23
8165.9,11932,-140.22
8185.8,11673,-163.74
10278,13703,-8.1618
9653.5,13747,5.3743
9296.3,13517,-57.793
8989.3,13088,219.7
8773,11979,-3.1068
9910.1,13294,292.76
8564.9,11152,51.847
10086,13577,-327.08
9812,13472,-15.553
8710.1,11824,-104.78
8427.5,11736,-291.31
8985.8,12784,-347.41
9285.9,13082,-410.97
9295.4,13133,-323
8537.1,12095,310.96
9259.6,13138,-296.19
8251.5,11464,212.54
10664,13892,-270.23
9746.8,13372,-295.4
9793.7,13708,-317.58
9745.3,13626,-311.94
9684.8,13647,-201.58
8503.8,12043,-306.72
8334.5,12334,-78.864
10352,13658,-40.74
8698.1,12700,-270.1
8743.7,12605,241.1
10026,13310,-135.24
9031.3,12775,-193.23
10080,13393,284.28
9481.9,13553,-255.85
8328.7,12337,-119.09
8309.5,12255,10.869
10856,14759,-267.94
10227,13692,3.9321
8505.2,11583,251.14
10938,14929,-309.48
8593.1,10958,-252.02
9382,13489,-120.41
8992.1,13160,217.67
8101.8,11803,111.63
10055,13622,265.76
8969.5,12564,169.25
9036.1,12545,-37.12
8802.8,12449,-209.53
9320.3,13510,-304.16
8607.2,12221,55.233
9794.7,13708,136.18
10958,14121,-241.27
10937,14125,-278.82
9263.4,13042,-357.78
8757.3,13124,-387.52
9846.1,13273,-149.73
8471.5,12007,-355.28
8600.6,11594,141.91
9005.5,12918,333.81
8707,12047,20.434
11063,14506,-186.53
8696.3,11644,193.58
8728.2,12963,-210.98
10035,13719,-11.435
9259.7,13453,197.28
9072.8,12704,-238.42
9266.7,13021,-381.46
8487.9,11458,-345.12
8633.8,12887,9.568
8698.3,11819,-90.824
8178.1,12009,86.385
8898.7,12522,104.54
9793.9,13216,144.29
9148.9,13381,-161.92
8547.6,12101,304.17
9052.8,12924,-317.45
8543.3,10706,-72.764
8327.5,12276,67.272
8765.7,12388,-270.81
8741,12378,-241.48
8664.3,11331,123.62
8673.7,11337,101.83
8552.4,11792,326.94
8956.4,12532,72.611
8734.2,12373,-266.96
8445.8,11494,-284.59
8413.8,11411,351.12
10085,13291,-175.64
8754.2,12554,-282.21
8290,11120,-217.09
8796.9,12532,-209.05
10999,14663,-359.09
8768.8,12541,-281.84
8764.4,12530,-284.46
9683.9,13098,11.943
10350,13461,-400.61
8337.6,12368,-121.55
8514.9,12028,-284.75
8897.2,12967,-316.46
11042,14523,-305.75
10184,13717,-157.44
10170,13730,-172.42
8520.8,10629,-263.9
8708.8,11116,51.01
8781.5,12074,-37.472
9562.8,13045,-3.2712
8696.3,11501,41.92
9430.5,12994,23.363
11011,14250,-382.6
8551.1,11139,-291.86
8587.4,12909,2.1862
8229.3,12114,36.212
8540.5,11440,115.02
9413.6,13465,162.44
9399.7,13528,-255.29
8629.7,12362,230.76
8567.6,12382,210.4
8400.8,12357,-217.25
8650.7,11412,-215.03
8437.3,11675,-310.54
8604.2,11710,-273.82
8761.4,11997,-26.731
9459.2,13551,-115.96
8342.9,12203,133.51
9067.7,12618,-122.49
8203.1,12010,134.64
8705.9,12971,-122.69
9775.2,13755,-42.368
8165.1,11642,72.966
8219.9,11690,32.388
8610.6,12797,-35.253
8478,10704,-18.559
10226,13544,26.55
8579.5,12813,55.389
8590.6,11291,-260.52
8582.2,11311,-264.3
10306,13495,-81.856
8295,11906,397.9
10050,13315,97.949
8763,12523,-254.13
9962.6,13356,-307.11
8764.5,12374,-253.12
10862,14093,-185.41
8746,12049,-141.5
10925,14130,-294.58
8632.3,12535,2.6101
8531.1,12068,-315.45
10912,14130,-280.4
9503,13254,-303.92
9770,13606,200.14
10939,14138,-282.61
9949.1,13244,-16.305
9052.5,13418,-319.34
8286.4,11841,229.48
10313,13559,4.7204
8637.6,12742,-172.31
10834,14029,-241.3
10903,14039,-274.05
10674,13921,-331.77
8722.8,11802,-194.77
9083.1,13144,281.07
9842.5,13693,-158.65
9629.3,13226,-319.71
8388.6,12325,-254.44
9300,13435,-291.53
8842.4,13020,210.56
8232.8,11433,187.8
9689.1,13281,150.42
8568.6,12562,77.098
8862.1,12439,-160.6
8775.8,12221,-312.94
8427.3,11100,-306.35
10118,13325,107.7
8608.1,11931,261.99
8593.9,10941,152.17
8476.3,11983,-371.86
9656.1,13686,83.06
8277,11206,-319.18
9862.6,13519,298.65
8582.7,10862,-147.38
9966.9,13723,-277.26
9330.5,13559,-140.82
8808.4,12278,-6.8729
9000.6,13032,298.7
9588.1,13338,316.26
8228.9,10924,113.47
8262.6,10910,104.9
10099,13546,-358.09
8575.8,11994,345.92
8812.4,12816,-328.29
9219.7,13294,-327.33
8700,11686,-82.323
8706.1,12632,-210.44
8620.6,11069,-6.3384
8584.2,11606,265.21
8624.4,12273,181.58
8778.8,12185,1.98
8962.7,12493,11.09
8460.7,10843,-232.83
8599.8,11256,-176.17
9779.9,13615,-302.71
9385.9,13080,-331.85
9810.6,13165,-92.319
8432.7,12364,132.09
10121,13375,-223.62
9832.6,13696,118.35
9433.4,13290,-310.19
9161.5,13425,137.32
10932,14129,-281.04
9860.4,13740,83.47
8754.4,12911,156.85
8697.8,12849,194.16
9679,13147,137.35
8425,11113,296.68
9967.7,13693,190.89
9475.2,13315,-423.39
8528.9,11829,304.59
9868.3,13505,259.09
9749.2,13699,-196.23
9438.3,13348,-330.04
9301,13405,250.21
10994,14182,-304.03
8575.4,12684,87.091
8555.5,12541,43.453
8075.5,11814,249.8
9465.7,13049,-71.932
8458,10580,-298.51
8735.9,12373,-260.55
8444,10600,-298.94
8764.7,12338,-279.31
11052,14290,-308.99
9216.9,13392,-153.23
10954,14211,-359.69
8780.6,12394,-312.96
8733.9,11350,-108.47
9980.1,13733,-233.68
9924,13773,62.746
8108.7,11877,-278.33
9433.2,13231,293.91
8084,11824,-0.5831
8633.2,11543,4.3499
8735.8,13080,136.95
10914,14773,-300.96
10913,14781,-287.82
9920.1,13191,-45.138
8909.1,12919,-316.43
8389.6,12184,-218.28
8236.4,11186,28.784
9287.5,12923,-152.82
9953.7,13285,-170.6
10853,14863,-315.91
8382.7,12390,202.56
10784,15023,-338.19
10883,14800,-289.5
8182.8,11468,-246.46
8441.2,11320,341.81
9630.9,13480,-356.58
8212.4,10890,-85.32
9599.7,13496,-355.39
9966.5,13484,259.38
9263.1,12872,-161.76
10752,15176,-318.59
9092.4,13393,-5.0175
8780.8,12953,-266.37
8882.6,12820,-311.02
8508.6,12481,8.3915
11023,14245,-361.05
8640.9,11759,-123.17
8659,11564,81.953
8383.6,12465,93.791
8754.9,12414,-257.67
8765.6,12396,-279.85
8769.5,12382,-252.93
8764.9,12373,-293.24
8808.6,12881,-324.39
9071.2,12766,270.7
8572.7,11496,254.48
8809.9,12806,-294.1
8911,13232,-43.257
8871.6,13195,-178.77
8378.6,11153,255.64
8783.8,11838,-254.79
8242.2,11489,-287.14
8898,12811,-336.33
8615.2,11095,228.39
10928,14320,-357.53
9467.1,13593,-94.734
10332,13666,53.677
10180,13588,153.44
9883.8,13276,138.93
8736.1,12384,96.978
8570.1,11121,-266.07
9185.4,13208,-359.73
8370.2,11004,-382.81
8418.8,11453,-322.18
9175.2,13021,320.31
9068,13266,-120.96
8713.2,11639,139.34
9389.4,13127,258.9
10844,14012,-404.84
10180,13485,113.47
10188,13522,128.54
8731.8,12033,-41.029
9454.5,13149,-305.95
9908.2,13241,-223.52
8620.1,11368,-241.93
9163.1,13386,-276.27
10253,13652,-230.5
8692.2,11919,-247.84
8209.5,11751,141.94
10087,13733,-116.07
8674.4,11635,206.18
9348,13482,-180.97
10911,14763,-243.22
8858.5,12732,394.35
8977.2,12900,-356.33
8644.6,12812,2.0651
10073,13328,-258.55
8758.8,12551,-271.08
8232.5,11990,-25.059
8529.9,11483,162.07
10243,13542,-170.94
8999.3,12937,384.88
10247,13569,57.38
10272,13718,-2.5837
10305,13663,-4.9401
8161.3,11205,-144.39
10173,13425,-101.11
9944.2,13432,-352.39
9035.2,13350,-113.05
10303,13621,11.398
10257,13616,86.91
10301,13699,52.74
8158.9,11095,62.064
8572,12783,253.22
8305.6,11715,-21.682
8963.7,12909,-281.7
10244,13707,11.894
10284,13697,28.1
10222,13570,-186.5
8291.6,12150,125.18
9166,13319,-113.91
8136.4,11261,113.27
9184.3,13179,238.19
10714,15084,-286.27
9533.2,13607,145.96
9347.1,12964,120.84
9466,13527,-285.93
9656.3,13735,81.157
8517.5,11238,-1.4853
8979.5,13004,-360.87
8300.2,11509,306.12
8396.6,10705,135.96
8712.3,12207,-324
8696.4,11461,-13.721
9608.8,13421,-414.58
8396.8,11009,-343.44
8559.5,12741,11.286
8761.9,12283,-153.41
9952.7,13776,-138.51
8606.9,10920,-70.703
10450,13743,-253.82
8508.2,10548,-207.36
9647.4,13507,-440.81
8872.1,12974,234.06
10997,14524,-320.04
9100.9,12741,-160
10161,13380,-176.51
9950.6,13215,-110.94
9332.1,13147,-344.17
10805,15083,-298.06
9096.8,13226,-270.11
9359,12890,-160.3
8494.8,10820,-293.05
9131.3,12852,-346.75
9141,12829,-296.56
10981,14601,-344.54
8442.5,10640,-310.16
9108.8,12864,-313.8
9118.4,12857,-326.08
9126.2,12878,-305.61
10001,13272,155.63
8655.3,11706,-163.18
8690.7,11052,-14.338
9507.8,13279,-394.89
9461.3,13330,-338.43
9467.2,13363,-317.56
8681.6,11576,79.494
9400.3,13632,-140.52
9752.3,13483,356.88
9512.4,13134,-268.49
9973.7,13651,-267.83
9051,12572,-150.31
8047.2,11549,23.907
11037,14576,-368.2
11035,14520,-277.57
8115.6,10860,87.015
9605,13209,147.72
10054,13383,-195.65
9852.4,13567,-314.23
9130.1,13133,271.16
10208,13615,-294.9
9538.8,13540,121.21
8718.2,11792,69.225
8608.6,11623,155.37
9482.7,13454,444.76
8742.3,12025,-159.02
8453.5,12398,-280.79
9830,13393,262.93
8661,12842,59.562
9657.6,13138,-110.2
8444,10995,-296.99
9761.8,13352,-318.43
10092,13295,56.239
10107,13240,70.451
8398.7,11298,-374.25
9801.1,13700,130.05
8739.4,12201,-280.45
10761,13929,-230.04
8935,13041,-285.91
9777.7,13738,103.2
9564.7,13509,249.04
8549.4,12007,-328.07
8628,12062,-320.43
11000,14358,-311.96
10545,13771,-300.76
9137,12576,324.22
10551,13766,-282.49
10860,15069,-304.84
10863,15117,-328.21
9169.9,12822,-159.48
8402.2,12070,-305.34
9252.3,13140,-335.37
9037.9,12744,-271.33
8453.1,11231,336.99
10968,14646,-298.91
10884,14719,-312.57
8526.8,10678,-239.81
10540,13758,-323.31
8735.1,11990,-31.972
8450.9,11461,-311.23
8164.3,11478,-101.27
10806,15032,-310.11
8476.5,10552,-142.49
8451.6,11075,264.07
10533,13770,-265.5
8705.3,11872,270.13
8471.2,11877,-328.51
10575,13785,-316.05
10535,13770,-296.67
8598.7,11607,-265.4
8222.6,11739,164.86
8185.9,11033,-236.64
8632.4,12728,-134.31
10253,13630,94.094
11006,14622,-353.15
8515.1,12623,23.411
8682.7,12776,-153.99
8347.8,11682,-321.65
8472.4,10835,151.2
10029,13728,14.715
8287.1,12145,-168.91
8565.9,11414,247.42
8166.9,10878,-300.87
8089,11492,-170.94
8136,11450,-105.12
8592.9,10847,-10.63
8524.5,11410,231.23
9566.8,13717,-50.959
8536,11387,265.41
9175.1,13259,-299.31
8191.8,11480,-165.65
8480,11340,-211.84
9033.7,13224,140.23
10569,13788,-275.88
8576.1,12525,104.92
10034,13259,81.155
8579,11382,243.61
8503.1,11980,-315.42
8675.3,12455,-18.181
9413.7,13005,-67.382
9473.2,13565,-156.73
8352.9,11441,333.46
8388.2,11398,293.85
9098.6,12957,-291.59
9237.7,13421,-29.531
9916.2,13783,-20.315
9522.2,13504,244.62
9095.6,13069,407.96
8857.1,13159,-31.94
9656.9,13662,191.95
10585,13796,-318.65
10553,13772,-308.89
9296.1,13172,-164.24
8181.8,11985,221.32
8505.5,10802,-279.15
8470,10941,-283.23
10285,13592,68.085
9246.9,12783,-290.21
10225,13620,104.27
9693.2,13711,-2.7452
9696.9,13674,-233.52
9103.4,13322,104.99
9169.5,12677,425.44
8999.9,13012,-316.43
9123,13409,128.77
8946,12682,-310.4
8152.7,11045,-192.18
8194.5,11046,-251.35
10302,13724,-36.499
10252,13607,94.07
8193.5,10753,-65.942
9949.5,13637,-308.73
8077.2,11193,13.358
9892.8,13672,-312.59
8690.2,11568,190.8
8360.4,11919,-288.42
8703.8,11739,95.18
8117,11376,-69.782
8453.4,11491,-324.28
8177.3,10918,113.24
8234.5,11147,225.19
8661.8,11090,-93.791
10001,13770,59.957
8171.4,11247,160.26
9160.8,13007,335.46
8483.6,11223,-295.79
8429.7,11181,331.32
9777.1,13759,-24.121
9805.4,13757,-18.774
9219.6,13220,-416.31
10529,13723,-280.51
10530,13797,-225.98
10870,13997,-354.3
10186,13359,167.37
8434.9,11172,272.55
10541,13752,-290.85
10542,13759,-266.8
8654.5,11961,191.5
8681.9,11300,-158.64
9151.1,12936,286.21
8702.7,12470,-293.06
9573.8,13641,112.64
8772.3,12472,-264.75
8462.9,12026,317.53
8712.8,12469,-285.03
10115,13480,-309.6
10304,13686,-102.52
9014.1,12659,-96.036
8759.7,11095,110.27
8440.8,10862,202.82
8556.9,11766,-282.15
9397.9,13380,-373.6
9217.1,13385,-311.08
9749.8,13704,-272.34
8552.2,10934,-341.75
9153,13085,323.84
10997,14482,-355.53
8568.2,11860,352.51
8277.3,11518,-278.3
10565,13763,-267.17
10530,13789,-277.68
10834,13953,-341.01
10833,13959,-326.69
8665.7,11285,-209.67
10866,13971,-334.81
10858,13950,-316.42
10878,13942,-335.18
8756.2,11974,42.618
8349.4,11293,252.7
8232.8,11122,174.8
8194.3,10871,160.49
9348.5,12944,-82.677
9825.7,13175,-69.692
8387.7,11937,281.49
8103.6,10989,-31.938
10060,13301,-61.257
8147.4,11000,-23.09
8388,12260,-216.59
9152.7,12916,-337.1
9134.3,13414,-140.58
8898.6,12619,-261.32
9154.4,12819,-324.1
9179.9,12753,67.832
9317.8,13132,-335.24
10782,15140,-380
9099.2,12943,-339.12
10872,15025,-277.75
8200.8,11032,-121.89
8480.6,10849,-310.54
8119.6,11639,-5.0759
8460,10536,-344.66
8471.9,10590,-266.34
9627,13258,-332.26
8511.4,11266,-283.79
8548.9,11757,-278.27
8502.4,11563,312.82
8403.5,11036,278.76
9491.8,13542,181.91
8622.6,12375,-291.34
9637,13716,52.654
8338.7,12068,-287.3
8603.6,12706,40.84
9905.1,13206,-208.95
8893,12584,264.99
8675.3,12728,166.25
8267.6,11385,-283.68
8531.9,12201,398.76
8726,12986,51.913
8666.1,11357,-226.93
10134,13713,-106.41
9623.6,13125,-211.63
8479.7,11198,267.41
8197.1,11237,-433.06
9101.3,12802,239.94
10907,14313,-320.39
8860,13041,-309.04
10919,14283,-294.33
10983,14446,-308.45
8843.5,12470,-132.8
8444.4,12330,-284.48
8419.9,12398,-229.94
9577.3,13314,368.53
9847.9,13334,284.64
8198.4,11707,209.71
8340.6,10919,-135.45
8063.4,11652,-110.63
8686.4,11327,-72.441
8715.2,11881,47.635
8270.5,10994,-285.62
8247.5,10912,142.95
8372.1,11998,-339.79
10097,13441,225.98
9456,13327,-325.65
8336.4,10818,179.9
10929,14745,-281.41
8144.2,10909,-113.44
8780.7,12773,271.56
10296,13579,-159.4
8594.3,11746,75.721
8417.5,10469,-235.64
8582.8,12481,-260.95
9415.2,13613,-140.97
9172.2,12694,-134.52
10022,13720,116.48
8188.5,10999,-140.38
8422.3,11121,281.51
8461.9,11148,306.72
8247,11065,383.55
10153,13394,-260.32
10122,13403,-244.38
9014.4,13315,-213
10894,14390,-317.14
9834.3,13651,285.97
8201.7,11737,-191.52
8289,11922,-274.03
8070.4,11481,105.36
10353,13722,-26.612
9848.7,13571,-360.14
9832.4,13531,-394.46
9042.3,13330,-184.62
9041.2,13273,-220.61
8816.1,12474,-236.81
8620.2,11646,-260.04
10213,13684,-58.481
8601.5,11357,-64.623
8480.9,10801,-275.84
8324.2,10980,-320.13
8605.8,11080,173.83
8595.9,11078,175.52
8217.8,12149,-22.034
10324,13550,-221.87
8438.2,12445,73.443
10287,13536,-163.22
9302.5,13457,-242.95
8409.4,12010,298.51
8728.5,11621,-187.78
8550.2,11679,283.51
8198.7,11026,-202.24
8489.1,11095,205.75
10124,13695,-244.43
8543,11532,289.26
9847,13746,-137.84
10058,13762,24.94
8127.9,11643,-49.92
8479.6,10851,187.2
9593.1,13254,-374.26
9907.1,13265,-292.92
9802.6,13170,87.009
9456.3,13239,274.58
8654.4,12432,-41.846
8798.9,12149,-151.68
9015.7,12624,161.8
10221,13482,-106.71
10255,13545,-224.77
8678.8,12153,212.52
9178.9,13466,-119.91
8362.9,12330,-128.86
9076,13226,-339.7
9779,13231,106.45
9533,13326,-278.91
10722,13892,-327.73
9203.1,13009,280.76
8567.4,11095,173.83
8773.1,12192,-297.05
9735.2,13069,193.94
8922.6,12417,-52.597
8283.1,11273,-154.6
8650.8,12797,35.323
8123.5,11554,-95.065
8555.7,11342,-296.69
9316.8,13402,-288.42
9203.7,13042,394.03
9255,13082,281.34
9199,13085,346.19
8693.7,12128,-289.96
8595.4,12630,66.716
8242.3,10642,-296.14
9044.8,13202,182.85
9017.9,13130,230.43
8542.9,10915,-223.91
9046.2,13141,246.07
9040.6,13263,161.45
9038.8,13134,243.37
8598,11940,-214.64
8629,10916,81.616
9815,13322,263.83
8501.2,11724,-305.64
8382.4,11130,-287.05
8645,12940,61.207
9238.4,13089,-345.33
8433.2,10552,23.626
8218.2,11533,229.2
10319,13769,-149.04
8411,10922,-313.16
10336,13713,-172.64
9189.4,13107,-306.42
9614.2,13144,-294.59
9703.8,13145,25.679
8112.7,11078,14.857
9680.4,13590,-307.02
8382.2,11115,231.55
8667.6,11578,99.631
8772,12552,-275
8212.4,10753,112.63
8522.3,11558,-297.49
8209,10681,-26.761
8538.4,10828,-17.947
8235.1,11124,-212.38
9088.5,12664,133.73
9269.7,13153,352.67
9759,13086,26.43
8549.5,10893,-343.37
8103.3,10839,-40.365
8226.1,10925,-197.31
8710.2,12084,-292.79
10037,13792,3.8169
8373.7,11641,374.53
10496,13693,-215.43
9323.8,13484,153.82
9330.7,13596,111.13
8208.4,11100,95.801
8199.1,10962,-153.38
8971.1,12782,-353.85
8796.4,12572,-267.31
8770.6,12560,-263.7
8639.5,10955,45.452
8196.9,11888,-50.395
8922.1,12838,-310.46
9910.8,13705,-98.92
8737.7,11673,206.98
9728.7,13083,-15.474
8515.3,12299,-395.31
10211,13638,-192.33
8369.5,12335,-153.39
8173.8,11995,-174.75
8377.9,11201,279.06
8487.2,10857,-315.4
9540.9,13591,-124.85
9538.8,13587,202.04
10160,13439,64.033
8779.6,12413,-254.9
10398,13549,-423.11
8317.9,10684,30.034
8876.4,12433,-131.52
8750.4,12724,-191.27
8885.7,12775,336.55
8499.8,12003,312.8
9744.5,13683,187.21
8590.2,11265,233.44
9547.4,13459,-263.34
9428,13515,158.62
8456.7,11117,270.69
8254.9,10927,-301.13
8245.6,11782,186.9
8422.1,11677,-273.31
9591.2,13376,358.31
9531,13522,-288.13
8285.8,10573,-26.966
9134.6,13440,82.092
8917.2,12804,-302.38
8965.5,12465,-22.946
10246,13591,-194.37
8148.3,10896,-123.99
9953,13418,-335.81
9949.7,13415,-307.05
8437.5,11878,355.69
8634,12891,-25.339
10681,15077,-405.12
9932.1,13713,-180.27
8565.1,12459,-275.67
8269.4,11118,205.41
9696.6,13376,-190.32
10328,13719,-122.64
9776.5,13688,-449.2
9751.4,13642,-285.3
9652.2,13706,-58.555
10016,13683,108.86
8595.2,11436,-313.31
8238.8,11224,167.97
9050.1,12646,-279.68
8340.7,10700,427.03
8357.8,12326,-79.925
8735.5,12537,-270.7
8669.1,12045,161.81
8098.5,11681,91.855
8192.7,10633,-13.32
9399.2,13503,-300.61
8954.7,12937,-344.27
8581,12584,81.846
8984.8,12522,-180.96
8662.4,11156,14.339
8206.5,10626,68.554
9087.3,12833,296.44
8421.9,10483,-24.844
9918.7,13287,88.363
8684.5,12224,30.358
9859.8,13662,-285.09
10762,15143,-243.89
8667,11657,187.82
8238.3,10628,-83.559
9874.9,13382,-364.02
8839.8,12888,50.669
8171.2,11307,-58.393
10900,14849,-316.91
8756.9,12973,148.34
8670.5,11162,-95.498
9928.2,13269,129.19
8612.7,11632,60.366
10633,13854,-255.49
9060,12779,271.32
9427.4,13531,170.62
8688.2,11645,26.048
10093,13378,-339.91
10030,13365,-303.06
9257.5,13547,73.369
10884,14923,-318.05
8688.6,12328,-43.023
9515.7,13268,-328.98
8559.7,11891,312.74
8690.6,12857,204.55
10160,13673,124.64
10164,13679,118.75
10204,13705,104.63
8257.6,10885,145.83
8156.9,10908,152.3
8615.8,11668,198.14
8909.2,12904,-328.17
10100,13400,-146.81
8808.1,12045,218.62
8549.8,12471,-9.4392
8205.3,10746,-234.01
8523.8,12234,-354.79
8389.2,12318,-196.83
9599.8,13496,-282.51
9993.7,13277,139.01
8438,12178,-268.36
9469.5,13513,-276.94
8110.7,11465,16.663
10417,13730,-111.44
9612.6,13116,-173.4
8203.7,10827,-120.07
9232.9,13523,220.67
8631.1,11756,-190.2
8224,10719,-41.612
9047,12721,-263.78
9157.1,13367,-118.81
8250.8,10524,-90.758
8699.6,11934,205.6
8645.9,12066,261.72
8700.4,12874,100.07
10782,15099,-213.87
9377.3,12898,130.08
10958,14848,-308.23
9940,13236,-15.816
8323.8,10586,-289.42
8272.4,10550,-299.72
8406.8,10493,-125.52
8087,11236,-122.26
8178.9,10967,109.11
8745.4,12737,-136.02
8778.2,12011,160.07
8235.1,10902,156.96
8198.3,10943,120.71
10018,13692,-136.79
9236.3,13182,-296.34
9211.2,13493,123.03
9668.2,13591,190.79
8594.5,12035,390.9
9393.9,13035,-144.73
8449.1,12347,184.09
8340.6,11063,-291.23
10982,14276,-275.73
8304.5,11407,259.14
8666.7,11748,-164.87
8368.6,12380,-269.18
8160,11131,-81.97
8268.6,11101,-217.08
8179.3,11830,-88.604
9045,13302,215.68
9143.2,12997,-13.839
8422.1,11836,-268
8690.9,12490,224
8663,11982,-277.68
9569.2,13633,-36.171
10275,13574,-123.34
9261.7,12979,-287.42
10003,13478,309.74
8602.4,11891,-226.41
8657.7,11876,-227.13
9199.7,12943,-337.59
10704,13928,-316.82
8484.3,10888,-313.88
8769.1,12495,-264.3
8845.5,12445,-48.76
9252.6,13182,-333.79
8094.1,11898,15.092
8169.2,11771,47.967
8234.1,12069,161.53
9686.9,13378,-358.94
8509,10891,-338.15
9873.3,13679,127.8
8305.6,11189,-310.27
8677.9,11298,-97.822
8382.9,10926,-310.86
10142,13318,-41.884
8289.3,11213,-294.09
9758.2,13314,364.02
8556.3,12501,98.02
8317.3,11322,-297.86
8975.1,13100,-298.98
10299,13722,-117.69
9150.3,12690,-99.3
8193.9,11208,-285
8346.5,11239,-305.52
8793.7,12339,-181.5
10962,14375,-269.03
8647.2,11087,68.432
9897.9,13523,317.1
9897.5,13519,350.16
10080,13695,-100.05
8952.2,13021,-353.07
9789.8,13180,133.45
8231.7,12084,-210.82
9238.9,13010,-217.21
8722.9,12757,-247.3
9188.4,12784,-77.103
9528.5,13614,-418.23
9537.6,13621,-366.25
8491.6,11298,-344.12
8506.1,11319,-273.26
8365.4,12292,-212.77
8906.6,12653,-145.86
9042.7,13083,-316.63
8654.2,11101,93.005
8288.4,10853,-161.18
8746.6,12583,-213.2
8809.1,12227,58.915
9332.2,13396,227.62
10201,13376,-6.7119
8364.1,11172,-327.88
10101,13568,205.52
8298,11281,236.01
9388.1,12946,-15.336
8289.3,11498,-186.59
8425.2,10497,-165.09
8442,10499,-124.41
10069,13683,147.31
8622,11496,144.54
8909.7,12605,229.23
8716.4,12301,-271.9
10796,15102,-239.93
9517.4,13596,-362.85
9592.9,13599,-410.37
8468.5,10516,-118.72
8548.2,10708,-148
8494.6,10613,-158.99
9023,12642,-251.08
8352.4,10539,-81.137
10508,13776,-231.65
8768.8,12576,-306.84
10501,13778,-227.8
8680.4,10746,-419.14
10480,13776,-139.63
9306.1,13449,-255.11
10762,13967,-309.13
8219.4,11593,-287.13
9209.6,13074,-62.075
9374.5,13050,92.389
8807.7,12941,-330.46
10079,13365,-277.6
8269.6,10729,-249.3
8581.6,10821,-148.91
9222.7,12883,-416.24
9222.5,12975,-317.44
8359.5,11373,317.35
9023.7,13073,-354.35
9042,13082,-314.14
11014,14244,-325.6
10052,13445,209.52
8466.1,10539,-89.383
8910.2,13086,304.48
8666.7,12157,-314.26
9621,13284,247.61
9597,13009,157.95
10275,13674,-133.76
8506.2,11173,311.22
8813.3,12535,-244.58
8314.4,10658,71.332
10038,13736,-160.79
10697,13872,-329.49
9868.8,13288,281.84
8433.1,10896,-408.66
8253.9,10675,68.365
10080,13403,-209.82
9242.8,13311,-201.66
8519.4,10630,-25.652
9492.9,13548,-256.48
9473.9,13546,-270.73
8335.9,11428,271.92
10234,13504,48.236
8296.4,11192,-288.4
10556,13755,-301.3
10563,13798,-339.94
10566,13753,-320.54
10582,13730,-297.49
10197,13648,-276.79
9908.8,13397,-329.04
10154,13574,254.17
10950,14305,-323.01
10928,14506,-293.07
9133.9,12865,257.71
8757.8,12086,-121.96
10925,14040,-320.84
8233.5,11580,-260.44
8513.1,11268,325.34
9300.3,13459,105.56
9978.9,13572,263.68
8564.5,10904,40.008
10019,13593,224.65
9997.8,13588,276.87
10008,13588,283.49
8843.6,13135,-116.31
10050,13601,239.7
9350.3,13395,-319.86
9726.5,13294,334.64
8211,11322,-3.5894
9766.9,13607,245.46
8302.9,10816,-351.66
8783.8,12546,-254.32
8579.2,10674,-203.78
8680.4,12708,-174.6
11026,14447,-327.11
8646.8,12694,-262.63
9239.4,12842,43.813
8585.8,11296,121.41
10043,13574,220.56
8232.3,11140,222.61
8238,11055,227.29
8265.2,11106,209.6
8396.3,11833,-356.4
9789.2,13192,-246.98
8894.4,12211,138.71
8109.9,11611,-5.0736
8140.9,11602,-92.988
8662.3,12673,-261.69
8271.1,11508,235.75
8748.1,12367,-111.01
9641.1,13481,-379.5
9584.8,13476,-372.35
9647.5,13196,218.19
9822.2,13636,-253.27
8414.8,11798,352.47
8725.5,12275,-286.29
8532.3,10905,-287.47
9187.2,13242,332.25
8506.3,10874,-275.81
9709,13640,-309.93
9354.1,13292,-334.91
8372.3,11786,-342.59
8634.6,11018,-116.34
9432.2,13533,-155.74
9442.8,13531,-253
8436.7,10661,-341.59
8118.7,11663,-63.828
9415.3,13539,-299.88
8738.5,12272,216.52
10962,14373,-241.42
8603.1,10978,-248.33
8585.1,10946,-188.58
8515.8,10815,59.005
8684.5,12672,-38.623
8778.4,12482,84.758
9965.6,13662,-172.06
9925.5,13737,-148.39
8704.2,12595,-160.12
8747.8,12274,-264.74
8517.6,10652,56.648
9568.9,13531,-311.19
10883,15140,-342.19
8146.3,10858,-235.28
8628.4,12007,328.78
10041,13537,-366.17
8183.4,11423,171.6
10237,13541,62.622
8681.9,12620,117.89
8233.9,11679,-155.63
10992,14365,-265.89
10761,15181,-379.42
9514.5,13090,-177.7
8276.2,10552,-240.08
9648.6,13078,-12.503
9449.5,13520,-268.86
8218.5,11193,186.83
8278.2,11212,226.61
9891.3,13236,65.831
8647.2,11807,-36.896
8941.9,12930,-324.08
10042,13763,-16.074
8845.5,12949,-288.25
8975.3,12577,210.72
9008.1,13011,345.92
9713.6,13600,320.79
9780.6,13552,353.95
10185,13619,112.83
10466,13707,-41.684
9329.8,13341,226.01
8437.6,12377,-368.08
10511,13731,-332.93
8462.9,12477,106.84
8541.8,10679,-293.08
9082.2,13397,-46.458
9064.1,12937,-297.49
