x,y,z
21211,10713,-199.96
21370,10578,-319.73
21358,10567,-390.33
21457,10576,-381.56
22949,11211,17.802
22631,10722,152.04
21587,10550,-440.81
22739,10883,312.9
22534,10679,244.64
22320,11026,-339.26
22337,11038,-322.57
22338,11028,-370.81
22705,10967,-407.98
21109,10702,191.26
22742,10688,-56.781
25140,10718,-270.58
21559,10914,-117.83
22092,10580,-291.57
21666,10379,6.9788
21872,11029,100.61
25151,10665,-300.19
20736,10193,-245.49
20760,10167,-248.74
21752,10457,-181.51
20767,10384,-171.33
20680,10097,-124.14
21758,10435,-140.03
21530,10527,-385.55
24832,10818,-262.6
22715,10872,-428.17
22724,10939,-450.01
22796,11014,-331.69
20749,10179,-278.22
20739,10188,-248.44
20780,10168,-246.27
20767,10174,-224.72
21021,10221,-407.68
25144,10646,-301.52
22342,11216,-68.024
22439,11237,-194.79
25010,10697,-268.7
21412,10848,7.7521
21705,10414,2.6431
23479,11055,-272.2
21735,10551,168.25
24527,10897,-279.65
22068,11006,-4.2899
22879,11234,-161.86
21060,10501,194.36
22940,11237,-173.4
23561,11019,-142.93
21586,10638,247.22
24001,11073,-344.65
23095,11011,-227.14
23061,11130,-243.49
21119,10716,-289.03
20966,10097,-218.02
21246,10841,29.076
24651,10928,-326.65
22895,10964,334.17
24676,10978,-358.69
22322,11113,126.49
22182,11129,-286.77
21307,10522,-339.51
22637,11178,155.14
25107,10718,-410.42
22155,11180,3.4693
22210,11166,-242.34
23088,11057,-248.24
22727,10759,136.47
21082,10208,236.49
21338,10397,255.97
22903,10904,318.66
23655,11046,-260.71
22743,10886,-372.42
22710,10787,-84.663
23160,11067,-49.367
21192,10718,-239.98
21960,10512,-253.89
21525,10338,-109.09
21471,10562,-414.01
21505,10568,-426.43
21584,10987,-49.653
24596,10913,-340.29
22307,11062,-346.77
24588,10932,-371.7
25100,10746,-293.01
21149,10633,-262.65
21993,10528,-77.435
22842,11217,-202.14
22574,11122,-86.192
22173,10853,-395.28
21469,10513,-445.6
22472,11035,-338.2
22988,10933,268.31
22501,10712,-389.1
22206,10618,-173.24
20794,10475,19.562
20816,10149,-188.47
22106,10757,-384.25
22115,10738,-400.11
22105,10740,-445.59
21593,10904,-277.57
22918,11263,153.14
21294,10894,14.202
22357,10975,248.57
21398,10849,5.4903
22163,10607,-357.23
22101,10548,150.55
21367,10884,54.521
21104,10727,126.29
23125,11143,78.499
22578,11070,-276.58
21291,10935,21.545
24750,10818,-326.35
21768,11013,-78.239
23959,11032,-355.52
25401,10661,-338.55
22974,10808,-275.26
25594,10578,-325.13
20768,10174,-226.31
20747,10162,-201.82
20767,10158,-244.42
22510,11101,-293.53
22142,10578,-295.24
22033,10538,-162.98
22718,11045,255.9
22534,10812,-394.9
22703,10687,-203.66
21442,10680,143.05
21524,10653,293.51
21986,11093,-268.38
22290,11170,-308.98
21569,10571,279.5
22255,10588,8.2871
23049,11165,-264.04
23047,11174,-267.22
23070,11166,-148.17
21199,10596,231.56
23087,11154,-123.61
22971,10851,99.965
22590,11194,-298.64
23491,11050,-243.37
23014,10985,184.77
21281,10814,-293.08
21406,10375,95.624
23125,10887,101.69
21535,10342,-156.28
22255,10567,48.751
21292,10769,-296.93
21986,10667,266.65
21714,10980,130.3
21688,10962,132.84
22142,10621,-447.32
21445,10786,-383.17
21397,10787,-449.41
20927,10497,-232.24
23871,10973,-300.18
21771,10649,-283.36
23025,11268,-80.691
21145,10611,270.46
21615,10944,90.715
21329,10696,-416.15
20778,10162,-279.21
21139,10723,-154.56
21775,10729,324.24
22693,11244,-165.75
21853,10968,-355.38
22816,10850,-25.626
22137,10561,13.743
21522,10374,-128.32
25051,10806,-332.72
21102,10259,185.34
22555,11135,298.18
22538,11144,317.34
24884,10815,-227.18
20837,10137,-320.22
21205,10208,-149.19
22420,10739,-303.65
23264,11080,-116.75
22137,10993,153.31
22208,10630,-444.41
23206,11095,57.77
23063,11021,242.61
24204,11042,-349.19
23015,10777,-289.05
21117,10798,-22.169
21049,10376,157.31
22539,10666,119.74
24068,10985,-293.15
21450,10885,115.68
25177,10671,-342.11
21978,10610,-317.28
20740,10250,-233.52
21327,10853,149.65
22518,10929,377.76
20777,10181,-212.38
22768,10869,-379.93
22073,10573,219.92
21902,10688,323.41
22364,10796,-429.77
22001,10562,-325.41
23111,11009,114.57
21417,10892,139.03
23030,10854,131.46
22735,10712,-10.086
21424,10850,150.9
20857,10435,-261.07
22592,10933,335.1
21467,11005,-182.37
22732,11243,104.29
23938,11013,-330.72
21390,10899,96.641
21356,10546,339.5
22272,10574,-50.905
20786,10150,-238.92
20773,10169,-208.12
20788,10170,-264.94
21859,10908,-389.37
21924,10949,-306.66
21005,10554,-318.09
23063,11184,-224.76
23062,11090,-188.84
23035,11118,-275.1
23198,11079,-53.817
20854,10124,-370.7
21748,10782,273.65
22127,11105,128.04
24464,10917,-317.92
22106,11014,248.26
22079,10986,192.7
20995,10594,-90.274
21944,11095,-324.96
24500,10922,-315.86
24845,10818,-361.89
21954,10754,-449.4
22251,10764,-402.66
22469,11174,-98.822
21509,10825,202.48
22617,11121,-306.23
22689,11015,-275.44
21326,10320,105.63
24460,10904,-310.81
21195,10582,234.12
22613,10864,333.33
21709,11008,-85.382
21056,10220,-370.38
21466,10491,-359.63
21313,10584,-399.79
21670,11005,-343.72
22248,10915,301.21
22260,10919,308.95
22174,10947,403.22
21659,10553,-270.54
22518,11157,-305.36
22540,11157,-301.82
21572,10866,-82.795
21238,10376,-357.02
21256,10264,-145.58
21774,10910,142.44
25151,10688,-421.45
21493,10964,-251.46
22472,10644,144.29
21424,10930,-85.559
24772,10829,-197.64
21731,10883,284.21
21600,10782,-301.62
22146,11022,260.83
22934,11238,-28.535
21433,10719,-474.73
22748,11242,130.1
22221,10628,154.34
21912,10605,188.12
21339,10272,97.254
21651,10596,-463.01
24572,10890,-159.91
21491,10382,-195.19
23038,10858,191.61
21435,10559,-378.94
21162,10534,-383.87
21196,10623,277.87
22106,10468,-161.43
24304,11027,-368.28
21101,10414,251.95
21501,10602,302.86
20829,10412,-279.2
21266,10807,55.391
21894,11023,-266.58
22707,10860,-446.19
20757,10162,-206.97
20753,10188,-214.99
20775,10166,-214.1
20781,10179,-216.74
24296,11056,-342.27
21979,10640,-322.22
21950,10663,-382.79
21967,10637,-339.02
21971,11031,-315.58
21190,10579,-330.76
21946,10621,245.85
21052,10623,95.433
21848,10999,37.198
24869,10828,-369.03
21014,10222,115.39
20947,10212,-19.028
22898,10931,310.57
21919,11057,143.38
21064,10338,-410.34
21803,10440,-108.25
20864,10379,-18.68
20981,10442,205.29
22859,10734,-16.458
23691,11022,-310.2
21006,10339,152.1
21699,10697,-325.11
22118,10600,-230.5
23015,10802,-279.3
22148,11085,-133.36
21059,10604,-268.44
22666,10752,251.25
25083,10696,-329.87
21405,10580,-399.98
21396,10509,-396.07
21703,10786,-297.04
21750,10922,-350.38
21469,10552,-430.06
22460,10622,-132.35
21171,10687,-186.67
22388,11093,-372.62
20929,10595,-165.61
21720,10421,113.87
21943,10916,256.9
20748,10131,-196.44
22379,11145,248.29
24484,10984,-192.13
21052,10519,-408.16
21391,10904,-126.79
22476,11216,77.599
20910,10280,-287.1
21770,10466,-210.13
21167,10314,310.2
21830,10863,-269.19
24209,11033,-301.2
24218,10972,-254.9
21335,10870,-170.34
21291,10820,-232.08
22177,10921,236.91
23829,11044,-423.14
20906,10418,180.74
21727,10585,-380.14
21707,10561,-370.81
22916,11177,-273.19
21597,10372,-207.82
22645,11076,-326.41
22726,10941,-395.45
20781,10172,-250.13
20758,10181,-254.92
22522,11025,261.14
20742,10156,-164.17
20766,10165,-286.01
20745,10171,-162.89
21179,10816,293.44
22050,11034,-255.41
22046,11062,-305.96
22016,11041,-304.13
21542,10686,278.24
22228,11192,-42.218
22688,10792,-388.48
22173,11016,241.04
22366,10637,157.94
20924,10210,-56.489
21406,10316,33.504
22754,10703,-65.921
21752,10601,-352.99
22215,10577,-285.84
20828,10120,-277.16
22177,10555,134.09
20762,10160,-224.88
20779,10156,-321.09
22490,10599,-33.487
22906,10798,-306.49
24212,11031,-293.68
22245,10589,-119.17
22174,10532,-58.756
22646,10842,241.79
25322,10688,-265.77
20895,10163,-53.714
20830,10228,-253.22
21199,10385,264.01
24760,10785,-224.62
24770,10804,-267.28
24780,10847,-258.93
21625,10972,33.6
21129,10609,-374.09
22891,10927,-334.6
22864,10982,-354.67
21153,10522,198.44
23696,11023,-283.57
25157,10633,406.34
21355,10875,151.15
22288,11095,250
21578,10596,-395.22
21690,10554,234.57
21533,10437,134.37
21643,10539,-410.56
24843,10791,-344.14
23840,11067,-225.38
22777,10894,275.31
22820,10897,226.88
21489,10676,402.5
21734,10484,160.46
20833,10241,-264
22338,11005,395.09
21340,10420,-297.45
22417,10656,349.2
21390,10548,-343.6
21964,10650,235.44
20764,10153,-217.9
20756,10143,-252.96
22866,10758,-181.67
21801,10691,-371.97
21500,10626,89.148
22735,11180,-290.77
21040,10302,-398.47
21930,11084,-267.73
21798,10608,267
22857,11016,295.27
21336,10670,-334.49
23966,11004,-310.78
22860,11060,-402.33
22726,11209,-242.31
22669,11222,-292.84
23955,11004,-300.55
22895,10919,-403.33
21690,10880,-166.14
22348,11214,143.51
22432,10646,-206.27
22275,10580,-153.9
22455,10737,-316.93
22259,10647,-272.13
20745,10179,-213.49
21057,10749,67.535
21128,10782,-4.6385
21115,10769,-41.16
21120,10731,-212.7
21982,10526,-282.25
21902,10587,-276.93
20707,10203,-350.84
21360,10296,-179.48
21362,10707,-309.24
21818,10540,-308.74
21838,10535,-345
22485,11081,403.36
22988,10793,-221.3
21995,10647,307.19
20757,10169,-221.21
20762,10170,-196.51
21442,10806,-303.34
22952,11001,-403.74
21075,10664,166.52
21270,10435,89.041
21407,10344,-48.519
21628,10538,290.59
21268,10609,-426.76
21626,10969,-198.33
20849,10448,101.05
20705,10160,-145.99
20827,10206,-289.85
20747,10162,-214.89
20740,10162,-259.9
20762,10168,-262.16
21526,10614,274.1
25168,10774,-311.63
22498,10899,-348.46
25164,10747,-313
25164,10757,-343.42
20742,10170,-192.56
20789,10133,-255.7
23849,11064,-273.92
20772,10149,-151.09
20929,10306,140.68
22723,10714,82.682
24988,10761,-266.95
25043,10710,-362.69
23117,11168,-57.797
20815,10232,-129.43
23856,10999,-359.12
22356,10647,-105.4
21470,10343,8.1425
21165,10739,-177.14
21915,10549,282.13
21707,10364,-222.79
22700,10724,3.8561
22454,11160,-346.93
22890,11040,-391.87
21418,10625,-373.28
23233,11077,-15.454
21894,10932,-326.37
21850,10915,-349.77
21543,10669,-455.82
20852,10132,-301.94
21533,10435,222.6
22095,10851,384.84
21924,10645,198.73
21229,10370,230.48
21354,10481,-400.11
22583,11238,-240.7
22350,11188,-166.54
24196,11020,-440.73
23325,11070,23.671
22565,10784,-382.37
21984,10977,-168.67
22186,10739,-412.88
21760,10764,-398.97
21408,10878,-109.21
21310,10266,-161.05
22118,10990,-358.1
22780,10891,-377.83
21438,10245,-105.86
21436,10448,-335.47
21459,10447,-350.28
21461,10453,-325.44
23115,11142,-195.51
21390,10277,-44.856
21289,10423,253.42
24867,10900,-394.67
21345,10461,259.77
22787,10740,-155.12
25103,10774,-374.37
20755,10155,-194.52
20763,10162,-240.56
20760,10213,-221.01
22084,10713,-397.43
22896,11099,185.58
22974,11160,143.48
20851,10405,43.169
20895,10470,60.311
21680,10760,-348.75
21671,10910,-279.6
21063,10546,-285.22
22465,11162,129.85
25121,10759,-344.62
25121,10757,-339.4
25175,10760,-346.52
22922,11277,-35.77
21910,11003,140.78
21842,11019,32.551
22638,10819,246.62
22771,10803,169.22
20887,10599,-72.154
22535,11178,211.58
22301,10793,263.28
22238,11121,4.4937
21101,10555,204.88
21888,10521,-394.77
22217,11016,-336.23
21757,10880,235.84
21842,10947,166
23615,11027,-282.05
22188,11122,82.346
21637,10492,290.64
22512,10675,-290.74
23181,10995,135.24
21259,10881,-143.86
25263,10711,-369.65
21856,10928,-447.67
21338,10664,290.73
22434,11165,180.27
22423,11111,197.45
22406,11092,227.52
22418,11185,186.1
22670,11243,-170.48
21668,10528,-368.51
21891,11029,210.4
20752,10147,-173.64
21937,11028,171.5
20749,10161,-189.37
20760,10177,-277.91
20793,10178,-231.49
20761,10170,-242.42
22395,11202,-81.848
20769,10177,-205.36
21830,10484,123.2
21221,10799,-213.84
25300,10699,-358.65
22750,11055,249.77
21248,10251,-139.12
21045,10265,-358.41
21366,10781,211.85
25139,10696,-366.91
22630,10741,-282.37
21890,10473,-28.32
21630,10478,172.91
22013,10560,-279.89
21718,10433,-30.631
21669,10416,-82.945
24144,11046,-375.83
20918,10501,136.79
21903,10515,49.301
24988,10822,-345.17
22008,10567,174.48
23102,11100,-278.15
20783,10164,-275.42
21893,10658,229.83
20780,10213,-208.5
20748,10150,-239.38
21250,10221,113.59
21287,10582,266.43
21340,10569,226.14
21307,10519,240.8
21242,10279,106.2
22174,11030,-256.45
20728,10136,-195.1
21729,10562,158.1
21668,10518,304.82
21113,10263,202.22
22862,10995,-397.39
22977,10970,-318.83
21694,10413,-58.958
21857,11037,-359.28
20714,10134,-154.94
20739,10168,-228.93
22018,10539,-303.46
21934,10917,249.91
21908,10498,-257.13
25073,10751,-331.59
20993,10645,-110.8
25004,10802,-374.58
21331,10286,-140.13
21582,10982,-94.622
21418,10892,-200.62
21433,10620,-340.26
22368,11202,100.88
22622,10983,-420.63
21543,10352,249.31
21430,10741,228.72
24043,11094,-299.4
21471,10905,-255.17
21201,10442,248.42
22442,10906,-345.69
24317,10999,-217.55
20795,10135,-90.162
21711,11003,-156.57
21752,11066,82.074
21847,11083,-21.446
21153,10337,-392.97
23006,10999,189.83
21164,10709,13.35
22738,10781,165.29
22746,10814,218.2
25096,10661,-341.84
22739,11274,-122.29
20760,10177,-247.96
20743,10166,-198.54
20756,10193,-287.98
22178,10567,168.57
21218,10238,1.0248
21408,10309,49.389
21688,10416,-38.39
22747,11257,91.816
20782,10146,-226.54
20757,10176,-220.99
20761,10153,-242.73
20757,10172,-177.16
22389,11227,-81.269
20782,10182,-232.65
20740,10155,-248.34
20719,10155,-197.07
20778,10192,-256.54
22394,11154,256.51
22365,10724,164.24
21595,10431,28.184
21572,10720,-369.11
21293,10720,271.06
22218,10565,-115.98
22293,10550,-151.7
21082,10395,219.59
21584,10546,-376.57
22054,10659,246.09
21967,10829,358.53
22019,10799,343.72
22109,10819,261.99
22708,11182,-16.112
22691,11114,135.24
23260,11108,-174.33
20806,10359,-277.59
21712,10573,190.4
22492,10627,-148.01
21607,10815,258.21
22894,11257,9.0519
24324,11038,-507.5
22615,11204,-242.99
21309,10642,232.13
22983,11040,-392.42
22940,11041,-377.18
21073,10704,8.6703
21797,11064,-65.591
23196,11093,-42.707
22173,10973,-471
21463,10927,-285.48
21926,10766,334.62
23125,11021,129.01
22935,10840,-184.44
21842,10638,-385.45
23164,11063,-209.94
22109,10764,-379.56
21356,10403,-357.29
21971,11083,-186.47
21029,10501,-101.67
22714,11241,135.08
24520,10887,-407.41
23624,11075,-199.3
20683,10146,-213.52
20747,10438,3.2873
21394,10614,-336.47
22445,11233,-196.49
22483,11044,219.81
22278,10782,-415.64
22005,10980,-462.73
21997,10959,-390.9
22683,11013,340.82
22057,11039,-294.12
22858,11229,-226.81
22499,10991,298.87
22475,10845,353.31
22685,10892,308.13
22816,11065,284.92
22504,11192,-292.52
21242,10793,-260.01
24727,10859,-313.04
23064,11213,-179.34
22669,10668,-11.319
21251,10856,-91.848
23952,10976,-322.41
22759,10963,-451.78
21725,10850,279.96
22386,11188,-31.769
22443,11252,-112.97
22402,11276,-38.757
21538,10799,-346.64
22213,11171,72.545
21850,10712,-406.23
20757,10133,-204.29
20731,10168,-255.55
20772,10142,-194.15
20766,10146,-250.11
22659,11173,128.82
24915,10853,-338.69
20757,10173,-226.27
20758,10101,-150.42
21664,10741,248.24
21203,10287,165.54
22393,11209,73.137
22537,10640,-61.39
22330,10839,-452.54
21058,10151,14.267
21083,10167,25.442
21706,10387,67.811
21141,10603,-378.28
23684,11026,-324.31
23137,10873,-293.41
22795,10901,-410.3
22468,10764,15.116
21467,10524,356.82
22619,10777,213.56
22717,11253,-234.82
21968,10579,187.99
22571,11205,201.16
20780,10222,-56.101
20824,10211,-22.609
22555,10690,-289.19
20789,10210,14.116
20751,10219,-71.301
20788,10153,70.718
20765,10203,13.727
20803,10197,0.83301
20808,10225,-17.038
20825,10151,-164.25
21462,10392,-272.45
22031,10789,-440.91
21528,10831,273.09
22053,10589,94.764
21974,10598,-300.84
21345,10812,238.28
22728,11263,22.472
20785,10186,-259.39
21178,10206,-456.76
20834,10535,-17.824
20945,10486,-285.67
22492,10638,113.87
20971,10416,-377.11
23752,11031,-295.5
21081,10450,200.7
22944,10798,-265.11
22777,10835,-354.05
22786,10812,-373.99
22786,10872,-423.96
22715,10842,-383.79
22797,10812,-445.17
21557,10913,-99.134
21245,10739,206.65
22734,10833,-346.55
22763,10878,-429.57
22485,10928,378.36
22642,11048,-393.37
20758,10167,-279.13
20766,10171,-268.49
22777,10851,-363.62
22781,10858,-384.28
22769,10866,-385.28
21017,10215,-390.92
21264,10264,134.96
22908,10821,-287.34
23451,11007,-225.1
21262,10588,255.68
20977,10137,-166.1
21324,10296,-166.23
22746,10813,-343.84
20752,10163,-186.31
20781,10140,-166.88
22757,10862,-367.06
21459,10599,305.59
22767,10809,-406.33
23035,10996,173.66
21561,10546,-359.3
21333,10352,-291.65
21950,11048,-267.71
21208,10173,-253.23
21973,10575,-333.97
24777,10847,-267.97
21389,10862,-70.405
22113,10725,-434.1
22751,10861,-463.02
22111,10967,-238.87
21011,10719,-87.615
22709,10767,-373.77
22850,10767,-61.584
21986,10839,-376.72
21282,10759,-307.01
23028,11197,-89.062
24932,10805,-296.62
20989,10090,-256.58
22827,10723,37.547
20730,10196,-347.88
21255,10272,135.09
21775,10928,-309.35
21001,10187,-416.4
20742,10151,-204.76
20752,10155,-252.84
21041,10229,-381.37
25535,10502,-349.01
21364,10631,-405.78
21431,10373,-268.24
21412,10379,-72.759
21390,10581,-353.63
21778,10688,-390.58
21683,10737,-354.59
24755,10842,-302.07
21864,10560,-300.29
23101,11127,92.758
20737,10165,-259.55
21897,11058,-237.04
23111,10833,-125
21074,10685,103.22
22079,10875,-350.27
21019,10235,-381.22
22347,11195,55.635
22767,11055,-326.8
22765,11069,-331.9
20807,10185,-258.57
20786,10162,-250.85
22998,10827,111.72
22280,11148,-282.46
25336,10684,-358.24
22622,11014,113.31
22466,10750,-342.44
22258,10626,-223.55
22510,10821,-401.64
22509,10820,-414.16
20914,10472,-206.23
24753,10822,-335.74
20780,10162,-285.13
20752,10155,-200.97
22527,11126,-303.99
22558,11152,-325.18
22563,11149,-347.52
22457,11190,-225.88
24505,10959,-270.07
21761,10446,-161.09
21621,10391,-71.846
22245,10698,196.33
21784,10563,-314.88
22288,10567,-155.45
21085,10237,253.44
22634,10683,168.17
21393,10692,-435.1
23017,10946,215.53
20739,10156,-215.06
22837,11229,118.8
21507,10403,-84.019
22663,11193,233.25
23139,10895,-2.2023
20767,10160,-213.99
22202,11065,152.34
22056,10709,312.53
22450,10994,221.83
24758,10841,-279.3
21741,10544,235.73
22231,10905,-454.89
22143,10900,-250.36
20998,10213,-489.21
22839,10681,-65.594
22545,10915,265.62
22727,10822,-346.57
23647,11003,-288.4
21081,10240,-319.34
21079,10217,-388.2
22093,10719,-365.61
22118,10744,-381.9
21187,10426,-317.19
21918,10629,-377.99
23466,11081,-181.87
22490,11211,113.44
22677,10721,87.987
20751,10183,-292.8
20771,10161,-252.91
21976,10933,206.88
20747,10184,-226.16
22263,10890,-298.22
22652,11318,11.114
21511,10505,243.64
22023,10653,-371.7
20765,10163,-238.95
20747,10155,-197.16
20770,10167,-200.38
20745,10168,-208.71
23755,11011,-294.58
20775,10168,-238.2
20855,10365,-90.149
21113,10217,-11.425
20894,10449,-17.244
21276,10227,33.733
21784,10652,-402.31
22645,10759,-66.006
20762,10122,-333.74
22818,11069,-357.77
21789,10990,125.8
20772,10188,-320.91
20759,10185,-245.78
22416,11218,-10.685
20758,10163,-249.74
20755,10172,-227.63
20745,10150,-211.48
20757,10167,-262.84
24696,10896,-289.31
20746,10169,-231.12
20773,10180,-172.91
23778,10969,-355.26
21696,10442,68.071
21601,10434,45.339
22215,10635,-187.66
22393,10728,91.909
21093,10638,-290.86
21158,10645,-315.27
25183,10736,-337.34
22307,10790,-278.74
25169,10750,-350.7
25175,10719,-323.8
22842,10806,225.3
24465,10946,-391.54
21245,10164,-137.63
21835,10819,-347.75
21881,10898,-350.46
20749,10148,-278.73
21038,10494,-258.81
21023,10403,-364.27
21641,10502,59.488
22765,10864,235.16
22279,11123,228.64
24764,10893,-289.74
20715,10129,-162.2
20747,10158,-207.96
22304,10800,322.09
20736,10161,-182.87
20764,10173,-232.88
20762,10163,-264.1
20745,10140,-190.95
20740,10174,-286.73
21011,10403,260.98
20746,10170,-216.28
20747,10147,-191.98
20748,10152,-211.56
20743,10165,-220.69
20726,10155,-223.4
23022,11266,-41.696
21486,10799,245.57
21136,10735,-276.75
22321,11161,-338.5
21876,10873,-390.38
23211,11033,-175.9
23765,11048,-316.73
21589,10453,245.35
20960,10519,-373.97
21795,10539,-319.12
21769,10504,-307.7
22770,11232,-49.72
21718,10995,-150.1
22446,10686,230.89
23000,10811,-189.61
25171,10737,-348.18
25157,10722,-304.12
22926,10929,-285.68
22862,10922,-417.77
22732,11078,-362.55
21986,10670,-360.22
24300,11018,-375.91
22422,10597,-205.4
20981,10464,216.12
20951,10528,-283.23
21780,10541,-314.3
25610,10625,-366.34
22669,11141,140.93
22237,10597,98.728
22214,10643,293.09
21801,10447,-304.86
22410,10809,-362.28
21395,10644,-294.99
22299,10980,280.6
23782,10988,-298.68
22986,10940,-357.28
21942,11038,-285.24
21126,10666,-259.29
21789,10858,222.12
21296,10554,196.12
21333,10548,-364.08
21302,10563,-410.12
22138,10581,180
22088,10727,-392.24
22251,10604,-244.62
20771,10110,-380.06
21166,10571,-291.6
22737,11128,-341.62
21110,10586,172.18
22190,10539,-230.4
21317,10707,-313.06
21704,10830,-322.66
21823,10909,-332.1
21368,10303,-166.33
21777,10977,-290.28
21174,10687,-189.95
22446,10779,330.16
21730,10442,-191.71
21310,10246,92.807
25535,10509,-251.36
23219,11107,224.17
22564,11062,-344.84
22267,10805,262.24
20908,10372,199.46
22605,11021,317.29
22635,10784,-391.56
20772,10147,-219.42
20750,10158,-225.41
21860,10452,-31.965
21916,10560,0.08577
21141,10690,182.48
22276,11169,55.687
22335,11178,156.67
22333,11179,168.3
22496,10761,284.1
21568,10705,323.34
22296,11036,-363.02
22228,11096,199.78
22656,11198,-316.88
21382,10348,194.4
22622,11104,-330.12
22742,11258,-152.89
21758,10469,5.1488
20776,10143,-252.2
20757,10158,-237.81
20904,10529,-230.21
22928,11181,143.59
22895,11167,138.25
22447,10935,-339.83
22501,11215,22.061
21492,10389,-202.91
22050,10683,352.1
21011,10649,-110.95
22853,11163,186.66
23468,11044,-181.02
24038,11044,-320.59
21070,10371,312.6
22071,10769,345.79
25009,10718,-315.92
23792,10985,-413.9
23411,11072,-215.05
21282,10837,-189.34
20944,10224,198.6
20971,10152,184.75
21253,10759,-187.76
20976,10383,140.74
20796,10415,-110.06
22367,10742,-320.78
22452,10854,-326.74
24712,10792,18.438
21304,10862,-149.16
24370,10945,-357.11
21584,10924,66.357
24537,11003,-464
21401,10654,-359.43
20775,10170,-277.35
24644,10893,-313.54
22360,11235,-38.01
22063,11029,163.02
20761,10180,-236.56
20755,10156,-143.98
21169,10391,273.13
22157,10988,-427.09
25141,10675,-333.3
22298,11014,-324.71
22310,10971,-326.35
21287,10333,-274.75
21540,10574,-371.36
22670,11197,-240.48
20859,10147,106.19
21985,11076,-217.15
21994,11041,-274.22
22966,10924,224.22
22189,11144,273.09
22376,10797,-386.43
21893,10501,-19.606
22827,11124,-284.04
21339,10742,242.74
21174,10232,149.64
21166,10176,-182.98
24983,10781,-311.48
21499,10531,-385.25
21132,10551,-349.12
21583,10427,-246.26
22654,10709,189.51
25647,10470,-387.55
24102,11008,-310.81
21467,10590,307.63
23830,11041,-367.57
22584,11181,169.91
22243,11157,200.77
22660,10726,-290.94
22587,10680,-38.739
22619,11147,-332.19
22616,11133,-310.51
23068,11181,-216.88
21880,10514,-82.274
22232,11181,-21.882
22418,10582,-11.222
21916,10644,-385.49
21633,10937,-270.32
21147,10523,-376.2
21160,10506,-354.18
21167,10634,-299.54
23848,11035,-314.15
21737,11004,125.57
21696,11003,83.206
21391,10775,204.27
23860,11108,-311.62
21194,10174,-211.87
21143,10180,-229.21
21158,10140,-247.58
21144,10193,-274.06
21014,10499,-354.39
22253,10596,131.37
23508,11020,-291.38
20751,10170,-217.48
24397,10984,-345.14
21072,10339,280.28
21315,10505,-318.39
21699,10390,80.976
22376,10623,106.29
22438,10840,-340.41
23189,11120,-60.628
24385,10913,-334.17
22110,11050,-310.9
22183,10990,-360.29
24422,11066,-347.79
22783,11159,233.51
22708,11282,69.363
21818,10987,-136.44
21808,10524,-337.16
22022,10824,-365.6
21883,10756,-274.24
21947,11030,-386.55
22946,10763,10.432
22703,10779,304.41
22823,11012,206.83
21785,11041,-93.986
21279,10701,236.97
21034,10127,51.288
23058,11086,-280.94
22641,11195,-308.02
22588,11203,-293.69
21921,10894,-293.73
22946,11271,-92.877
21553,10741,326.09
23164,10869,-1.8609
21361,10837,-7.9885
21142,10412,234.14
20938,10149,-21.165
21965,11000,-456.2
21952,10487,21.486
22422,10675,-301.95
22605,10642,-136.5
22672,10710,-236.56
22691,11190,-299.4
21660,10403,-166.08
21131,10726,-209.39
23365,11113,-431.58
22076,11108,-238.65
23365,11055,-489.57
22520,11009,350.44
23406,11126,-415.21
23316,11033,-456.08
20952,10099,-284.81
23366,11114,-455.62
21238,10471,169.88
22333,11155,103.93
24715,10913,-373.59
22174,11211,-142.91
22070,11053,-232.68
21026,10215,148.19
22429,10780,333.8
21769,10709,278.4
23019,11194,-21.065
21269,10456,-337.12
25015,10744,-267.18
21736,10947,-76.631
22262,10997,272.56
24522,10938,-318.88
24438,10963,-275.76
22325,10941,-450.96
21729,10552,280.52
21084,10138,-323.43
21206,10305,231.53
21472,10910,145.76
21538,10954,161.88
21726,10513,-354.95
21644,10546,-395.2
21251,10814,-192.27
21583,10932,139.05
22151,11067,-350.17
21519,10838,-184.78
21213,10730,160.41
21560,10794,9.2179
22518,10637,185.27
21740,10999,84.401
23054,11183,-180.49
21919,10459,-22.766
21956,10502,-30.148
21498,10484,285.07
23593,11095,-268.26
24585,10923,-316.26
22765,10741,-24.925
21184,10390,339.65
25030,10825,-316.84
22145,11091,155.61
22066,11046,128.6
22038,11061,333.08
24307,10994,-337.23
21617,10476,135.92
22026,10535,-276.73
21941,10575,-250.23
22250,11163,-9.6089
21370,10897,-46.324
23252,10993,6.1078
24832,10830,-289.07
22805,10813,219.87
23251,10989,-304.02
24188,11070,-301.9
23950,11035,-268.33
21056,10071,-14.631
22211,10493,-143.46
21442,10353,-168.18
23894,10988,-363.44
22219,11116,-96.218
20992,10106,-234.24
22097,10562,193
21445,10577,-387.63
21407,10505,-483.54
22728,11157,-277.25
24328,11067,-354.65
21762,10446,-289.57
23063,11066,227.69
22808,11010,347.69
21100,10325,-427.97
22746,11049,-343.35
22147,10769,-385.84
22107,10725,-374.88
23035,10886,17.213
22981,11212,-162.33
22646,11169,-116.61
21532,10945,-149.94
22475,11222,139.66
21366,10602,-404.14
22677,10988,-312.56
23870,10938,-210.97
22146,11103,188.01
22163,11126,171.89
22666,10830,-284.59
22094,10578,-212.51
21803,10575,296.1
22353,11145,-280.86
